cod_mun,n_dom_amostra,n_pes_amostra,dom_pond,pop_pond,a11_adensamento,a12_proprio_quit,a13_alugado,a15_moradores,a15z_v005_familia,a16_com_criancas,a17_resp_mulher,a18_idade_resp,a2_agua_rede,a22_energia,a23_esgoto_adeq,a24_duravel,a25_urbano,a26_radio,a27_geladeira,a28_televisao,a29_automovel,a3_agua_dentro,a30_fogao_lenha,a4_esgoto_rede,a5_esgoto_inadeq,a7b_sem_banheiro,b1_alfabetizacao,b10_sem_instrucao,b11_alfab_resp,b1z_alfab_naonulo_15mais,b1z_alfab_naonulo_5a14,b1z_alfab_naonulo_geral,b2_analf_60mais,b3_freq_6a14,b3z_v036_igual_0,b4_freq_15a17,b8_superior_comp,c1_participacao,c13_beneficio,c2_desocupacao,c2z_v047_naonulo,c3_ocupacao,d3_envelhecimento,d5_pop_0a5,d6_pop_65mais,d7_razao_sexo,d7z_filhos_no_sexo_0,e1_nao_natural,e2_migrante_5anos,e3_estrangeiro,e4b_trab_estuda_outro_mun,f1_tamanho_familia
3159209,498,2596,1807,9654,34.53,64.97,5.48,5.24,5.16,69.38,9,43.83,28.94,30.49,12.73,59.21,19.7,63.97,6.36,9.3,10.18,28.5,81.02,9.96,36.8,50.47,65.95,43.19,60.86,100,100,86.43,55.29,61.03,0,25.1,0.63,47.15,0.23,0.09,33.55,47.1,0.06,17.02,2.47,1.06,0,6.93,2.51,0.07,0.48,5.14
3159308,301,1502,1040,5408,32.02,58.65,11.54,5.01,4.88,66.21,8.94,46.2,35.58,47.6,37.6,82.21,47.02,67.21,15.58,18.75,9.13,51.44,67.88,32.21,35.87,26.54,76.13,44.17,69.53,100,100,87.15,37.5,65.61,0,37.2,0.63,40.85,1.25,0,29.59,40.85,0.13,16.12,5.05,1.06,0,12.54,5.16,0.37,3.31,4.88
3159407,233,1153,868,5050,30.07,65.78,0.58,5.12,4.87,64.4,14.14,45.99,17.17,13.02,9.45,68.55,19.7,37.44,0.92,0.35,2.3,12.79,95.74,0,10.37,80.18,53.9,50.96,49.64,100,100,81.94,65.18,49.51,0,15.19,0.17,40.36,0.34,1.85,27.84,39.61,0.09,20.69,3.94,1.04,0,9.56,2.1,0,0.55,4.97
3159506,438,2598,1344,8284,43.9,42.26,0.97,5.98,5.93,76.62,6.62,42.64,6.03,15.48,6.4,63.1,5.8,33.26,3.87,0.6,1.56,9.3,93.45,0,6.7,86.9,31.15,76.04,29.55,100,100,83.31,82.37,36.41,0,12.7,0.11,44.53,0.05,0,30.19,44.53,0.05,19.62,2.21,1.07,0,1.18,0.1,0,0.1,5.75
3159605,954,5197,3401,18920,41.08,49.99,16.08,5.4,5.15,68.58,14.75,45.68,50.16,55.19,33.49,85.77,48.96,66.98,19.85,21.85,8.32,41.31,63.19,32.43,27.4,39.11,68.42,40.66,63.73,100,100,86.66,43.62,63.7,0,51.52,2.23,42.09,1.35,1.09,30.67,41.63,0.09,16.16,3.81,1.02,0,17.49,8.1,0.3,0.36,5.19
3159704,232,1165,966,4957,55.07,56.94,3.93,5.05,4.96,73.71,13.71,41.75,5.8,19.46,1.45,67.39,26.5,42.75,2.28,3,0.83,5.18,95.96,0,23.19,75.36,51.13,66.02,48.45,100,100,83.16,63.64,53.68,0,25.63,0,43.9,0,0.62,29.41,43.63,0.04,20.19,2.04,1.07,0,22.76,7.67,0,1.43,4.88
3159803,1014,5849,3540,19635,59.1,39.72,6.07,5.72,5.73,77.79,5.92,40.68,0.51,9.35,0.37,58.84,27.57,51.86,3.73,1.36,3.67,10.73,94.35,0,28.67,70.96,65.56,41.82,60.73,100,100,83.19,66.88,56.71,0,47.04,0.09,45.05,0.02,0.37,29.96,44.88,0.04,20.42,1.93,1.15,0,46.39,23.97,0,1.23,5.49
3159902,453,2352,1679,9060,46.16,64.98,7.86,5.22,5.15,67.83,17.83,45.46,30.26,24.54,14,90.11,48.18,38.53,7.5,7.92,3.39,26.56,94.76,13.28,25.67,60.33,58.31,60.28,52.91,100,100,86.18,57.69,57.68,0,21.91,0.33,46.91,0.3,5.4,33.3,44.37,0.08,17.11,3.34,0.96,0,6.49,3.04,0.04,0.56,5.06
3160009,196,1126,758,4676,42.08,55.15,1.45,5.8,5.6,70.78,4.66,44.19,16.09,26.25,2.64,82.72,14.64,43.14,8.44,3.96,7.12,20.18,87.07,1.85,25.2,72.16,65.47,42.85,59.6,100,100,86.4,43.97,53.23,0,8.71,0,46.77,0.21,0.76,33.55,46.41,0.08,16.37,3.51,1.06,0,8.28,1.59,0,1.06,5.45
3160108,254,1339,905,5062,38.56,46.3,4.53,5.34,5.16,71.89,11.7,46.1,14.14,31.16,7.29,97.46,38.56,32.49,6.19,5.41,1.88,14.03,93.26,0,19.23,73.48,62.67,44.09,57.24,100,100,82.79,46.46,63.83,0,28.37,0.16,44.87,0.46,0,30.82,44.87,0.09,20.06,3.89,1.05,0,22.56,6.88,0,2.24,5.11
3160207,229,1070,897,5029,38.13,77.48,2.56,4.83,4.87,60.62,18.73,48.65,0.33,5.46,0.33,44.7,9.48,17.84,0,0,0,0.78,95.32,0,7.36,92.31,23.1,81.6,21.89,100,100,84.03,88.99,37.22,0,6.23,0.22,53.68,0,0.21,37.4,53.57,0.1,18.59,4.16,0.91,0,0.12,0,0,3.79,4.83
3160306,526,2963,2238,13385,56.84,68.77,2.82,5.65,5.59,81.58,9.82,40.22,0.31,1.83,0,28.51,16.31,13.27,0,0,0.63,0.31,98.84,0,10.81,89.19,27.93,86.78,21.81,100,99.9,81.43,87.33,23.07,0,14.92,0,40.97,0,0.26,26.32,40.86,0.04,21.97,2.04,1.01,0,23.56,7.2,0,0,5.56
3160405,900,4705,3263,16560,34.97,72.76,8.06,5.15,5.14,69.73,14.05,44.62,37.27,38.46,19.58,87.13,42.48,55.35,9.71,12.41,4.78,27.28,88.32,17.71,28.23,52.19,67.38,38.09,64.14,100,100,86.87,60.06,73.75,0,38.64,0.58,48.4,1.21,0.16,34.74,48.32,0.07,15.87,2.85,1.01,0,5.28,1.88,0.04,2.18,5.02
3160504,66,332,380,2284,37.11,74.47,0,4.87,4.8,70,23.33,50.79,7.63,2.11,9.74,52.63,18.95,12.89,0,0,2.11,9.74,96.58,0,3.16,87.11,50.66,61.52,42.96,100,100,85.2,63.68,68.15,0,45.7,0,41.62,0.82,0,28.81,41.62,0.13,19.32,5.93,0.89,0,0,0,0,2.38,4.77
3160603,236,1378,792,4136,45.2,71.72,3.41,5.71,5.68,66.71,16.22,45.13,0,2.53,1.26,90.66,43.18,40.03,2.78,0,1.52,2.4,95.71,0,35.23,63.51,55.12,61.1,51.2,100,100,83.87,75,67.87,0,36,0,43.93,0,0.82,29.47,43.57,0.05,19.63,2.59,1.07,0,1.26,0.75,0.07,4.14,5.64
3160702,1933,10071,7113,37985,40.08,59.12,22.33,5.21,5.14,68.25,17.48,46.44,31.46,69.77,31.58,85.35,53.56,64.67,21.72,27.89,5.91,48.83,45.56,20.31,41,27.43,73.96,34.46,68.96,100,100,87.1,44.55,72.03,0.06,47.92,0.75,35.81,4.46,5.36,26.06,33.89,0.09,15.73,3.59,0.97,0,13.2,3.69,0.15,1.92,5.01
3160801,75,363,311,1491,52.09,52.73,11.9,4.87,4.98,71.52,17.8,43.97,11.25,17.04,5.47,93.89,53.7,42.12,3.22,3.22,1.29,14.79,96.14,0,24.44,70.1,50.26,53.77,46.77,100,100,83.03,72.92,55.53,0,24.47,0,41.84,0,2.2,27.5,40.92,0.07,20.39,3.62,1.03,0,20.99,7.51,0,2.8,4.89
3160900,117,606,475,2492,30.32,82.32,2.95,5.29,5.13,65.78,22.95,48.5,61.68,44.42,22.95,97.89,33.89,55.79,9.47,10.74,3.37,34.11,92.21,0,2.74,74.32,82.73,21.2,75.94,100,100,86.4,42.31,59.8,0,16.06,0.3,39.89,1.46,0,28.41,39.89,0.09,17.3,3.77,1.01,0,11.96,3.81,0,4.7,4.89
3161007,978,5583,3759,21161,42.59,72.55,6.04,5.64,5.65,69.09,15,47.46,21.68,26.95,12.82,55.81,21.63,45.09,6.3,9.04,4.36,23.44,89.55,12.82,39.93,47.25,77.14,33.12,69.12,100,100,85.76,44.03,70.23,0,27.87,0.22,38.97,0.82,0.48,27.51,38.79,0.09,17.33,3.88,0.98,0,9.22,2.94,0.04,2.04,5.43
3161106,2735,17191,9826,58254,53.83,69.17,3.05,6.15,6.12,81.31,11.72,43.01,5.44,5.68,2.11,41.05,12.38,21.75,1.97,0.08,1.86,5.07,88.41,0,9.08,88.82,47.97,62.74,39.37,99.97,100,83.3,67.64,45.42,0.02,28.31,0.15,43.65,0.15,0.37,29.11,43.49,0.05,20.11,2.15,1.01,0,10.93,4.37,0.04,0.92,5.98
3161205,269,1340,998,4985,34.87,78.06,3.21,4.98,4.89,67.14,18.37,46.52,10.22,10.82,0.3,72.44,32.67,29.46,2.3,0.7,2.51,3.41,99.1,0,24.25,75.45,57.82,47.67,55.53,100,100,85.58,59.15,51.78,0,12.9,0.2,45.08,0.45,0,32.38,45.08,0.11,17.77,4.31,0.99,0,7.6,4.62,0.14,0.1,4.83
3161304,345,1786,1261,6774,51.55,28.95,2.54,5.23,5.23,73.99,4.98,39.91,2.54,1.51,0.32,44.81,21.65,52.5,1.35,0,5.71,4.84,95.16,0,22.68,77,57.25,54.28,51.35,100,100,82.83,79.78,46.45,0,19.91,0,47.62,0.07,0,32.21,47.62,0.03,20.85,1.17,1.22,0,43.89,32.18,0,0.4,5.09
3161403,236,1284,949,5356,41.94,47.63,4.43,5.55,5.46,72.61,8.82,44.71,20.76,32.14,13.49,80.93,27.4,29.4,6.74,7.48,4,19.92,84.62,13.07,14.23,72.29,60.98,53.63,58.87,100,100,84.48,59.69,60.97,0,43.56,0.35,45.29,0,0.63,32.52,45.01,0.09,17.91,3.59,1.1,0,12.29,3.43,0.11,0.61,5.37
3161502,467,2480,1771,9758,42.8,63.24,8.92,5.34,5.28,66.65,13.55,47.38,30.38,36.31,27.78,69.79,35.86,57.2,17.33,15.25,3.95,35.12,75.83,26.2,17.11,55.11,65.91,45.14,63.23,100,100,86.29,52.17,74.93,0,37.64,0.41,40.13,2.01,0.22,28.48,40.04,0.1,17.15,4.12,0.98,0,23.17,6.26,0.07,1.45,5.25
3161601,198,973,772,4410,46.24,63.6,1.3,5.03,5.02,72.01,12.31,42.06,0.65,0.65,0.65,27.59,11.01,26.94,0.65,0,0,1.3,97.54,0,17.23,82.12,22.45,88.33,21.26,100,100,81.7,90.74,28.77,0,13.66,0,38.48,0,0,26.17,38.48,0.06,21.2,2.52,1,0,27.26,6.37,0,2.9,5
3161700,613,3221,2314,11966,44.77,61.02,3.76,5.19,5.21,68.57,15.7,41.7,18.71,14.35,0.3,64.04,21.13,38.76,1.73,0.82,3.5,11.93,95.29,0,21.09,78.61,63.32,46.67,58.65,100,100,82.63,68.78,55.55,0,30.9,0.07,43.44,0.11,0.09,29.09,43.4,0.05,20.35,2.12,1.07,0,26.94,10.54,0,1.82,5.03
3161809,407,1830,1332,6329,34.91,80.93,7.28,4.53,4.45,62.26,19.52,46.6,24.47,45.12,5.11,97.6,60.89,55.63,7.51,5.41,2.4,7.28,74.4,0,50.23,44.67,67.9,39.02,66.02,100,100,85.78,52.14,72.61,0,33.94,0.08,41.18,1.91,1.17,29.59,40.7,0.09,17.3,3.6,0.99,0,10.84,5.29,0,1.19,4.43
3161908,416,2324,1399,7865,40.96,71.84,11.15,5.52,5.4,69.83,15.43,45.8,26.59,20.8,7.93,67.26,21.02,51.68,5.72,5.72,2.79,18.58,84.92,6.79,43.89,48.18,61.64,46.9,57.76,100,100,84.55,55.36,63.16,0,29.29,0.14,37.97,1.82,1.43,26.75,37.43,0.09,18.14,3.8,1,0,17.84,6.84,0.05,4.4,5.16
3162005,768,3952,2998,16067,37.64,55.84,13.01,5.13,5,69.23,15.3,46.03,39.89,52.03,32.22,76.48,22.92,58.67,18.21,18.85,7.65,36.46,70.58,27.62,39.46,28.32,66.48,44.08,60.66,100,100,86.16,47.79,74.78,0,54.36,1.49,42.7,1.45,2.01,30.7,41.84,0.09,16.81,3.6,1.01,0,14.2,4.03,0.09,1.68,4.96
3162104,871,4545,3449,18223,44.01,67.87,8.9,5.26,5.22,70.85,16.52,43.7,23.83,29.25,11.19,85.5,47.75,44.36,7.39,8.15,5.02,16.5,93.19,11.08,35.87,52.94,64.64,45.07,62.48,100,100,84.68,64.4,67.09,0,41.42,1.2,43.46,0.31,0.58,30.49,43.21,0.07,18.12,2.96,1,0,6.77,2.56,0.04,2.11,5.15
3162203,220,971,947,4980,43.19,69.27,3.7,4.5,4.47,63.24,15.11,44.58,29.78,24.6,27.98,92.93,47.31,37.06,5.28,4.75,2.32,37.49,90.6,0,23.86,48.15,66.4,45.01,65.65,100,100,85,51.91,71.49,0,28.7,0.28,40.57,0,0,29.3,40.57,0.07,17.65,3.13,1.05,0,7.41,2.41,0,1.07,4.48
3162302,115,629,398,2151,36.93,47.99,9.55,5.55,5.71,69.16,8.19,42.9,27.64,34.67,7.04,41.71,26.63,70.35,2.26,4.52,3.02,17.34,91.21,5.28,26.13,66.83,78.06,35.33,70.32,100,100,85.36,60.32,69.95,0,13.58,0,46.1,0.4,0.44,31.85,45.9,0.03,18.32,1.16,1.13,0,27.99,5.01,0,0,5.42
3162401,1618,9123,5845,33394,52.57,70.45,1.95,5.62,5.62,81.1,12.05,40.97,0.87,2.94,0.43,51.91,16.2,17.37,0.53,0.07,0.99,0.62,97.09,0,12.03,87.54,27.91,86.28,24.52,100,100,83.04,88.47,38.63,0,28,0,43.56,0.02,0.06,28.24,43.53,0.04,20.67,1.91,1.02,0,3.27,1.45,0.02,0.11,5.53
3162500,2635,14226,10149,55230,41.74,62.78,21.86,5.34,5.12,67.87,21.63,47.27,63.31,73.2,49.76,99.51,86.35,69.65,25,34.29,6.8,60.67,49.65,49.42,29.45,20.79,82.2,25.38,76.93,99.99,100,87.47,35.77,73.68,0,39.44,1.54,37.62,7.8,5.14,27.71,35.69,0.1,15.2,4.15,0.93,0,19.28,6.36,0.27,1.27,5.06
3162609,374,1857,1502,8024,50.13,41.34,9.52,5.05,4.95,74.72,11.42,42.47,0,10.52,0,78.16,37.48,28.96,3.06,3.06,2,2.8,94.47,0,23.1,76.9,48.78,63.07,48.53,100,100,82.47,74.83,51.47,0,34.75,0.3,38.99,0,0,26.52,38.99,0.04,20.64,1.77,1.01,0,20.13,8.51,0,0.16,4.91
3162708,1040,5778,3955,22727,60.38,92.21,0.63,5.56,5.35,76.96,14.63,43.95,0.1,1.01,0,80.66,4.15,13.12,0,0,0.38,0.1,97.07,0,1.39,98.61,18.68,96.25,16.86,100,100,83.61,90.94,15.34,0,6.22,0,56.31,0.09,0.97,38.41,55.76,0.06,19.64,2.91,0.96,0,4.22,1.42,0,0.13,5.21
3162807,727,4103,2778,15706,50.25,53.2,5.9,5.51,5.51,73.4,19.71,43.73,11.09,14.97,0,37.26,28.04,34.38,4.75,2.95,3.2,9.14,96.04,0,27.07,72.93,49.54,58.4,46.55,100,100,82.28,75.7,60.82,0,20.07,0.24,44.33,0.29,3.55,29.78,42.76,0.06,20.71,2.9,0.94,0,16.9,6.84,0.03,1.27,5.33
3162906,976,5002,3376,18156,36.76,49.41,26.51,5.09,5.09,65.81,13.3,47.29,67,64.78,59.66,88.48,67.45,66.82,26.78,25.83,7.08,67.09,58.2,52.99,13.21,27.13,78.87,27.44,75.35,100,100,87.71,33.47,70.88,0,37.2,0.6,41.07,4.35,0.76,30.27,40.76,0.13,15.13,5.37,0.95,0,13.59,4.17,0.07,1.56,5.03
3163003,282,1558,979,5584,57.2,66.19,5.41,5.47,5.43,77.42,12.51,40.05,0.31,10.11,0,72.63,28.09,40.25,2.15,0.31,2.86,0.61,92.54,0,27.89,72.11,48.41,52.73,43.45,100,100,82.23,80,52.94,0,26.1,0,43.03,0.64,0.62,28.9,42.76,0.03,21.13,1.29,1.04,0,49.12,15.68,0,1.77,5.3
3163102,126,615,476,2355,35.5,70.8,4.83,4.87,4.89,58.87,11.76,44.57,14.08,23.32,7.35,44.75,28.15,59.03,3.78,1.89,1.89,15.34,93.28,0,9.66,82.98,81.54,24.62,73.26,100,100,82.59,30.56,71.24,0,12.97,0,48.58,0.49,0,33.38,48.58,0.06,19.66,2.46,1.19,0,10.36,6.48,0,0,4.78
3163201,174,937,634,3318,43.81,64.04,5.36,5.34,5.35,74.14,11.62,44.33,30.6,28.39,12.15,66.88,35.49,51.1,6.31,9.62,5.05,24.13,90.38,11.67,28.86,58.99,70.08,37.33,62.9,100,100,86.68,73.14,70.29,0,21.89,0.82,43.08,0.64,0,30.5,43.08,0.07,16.91,3.07,1.05,0,24.53,9.28,0.09,1.3,5.22
3163300,368,2141,1347,7733,55.09,43.28,8.31,5.82,5.78,81.71,10.88,40.12,1.41,5.79,0.52,65.03,26.65,24.42,1.11,0.3,1.48,1.63,97.1,0,29.92,69.56,43.23,84.86,40.12,100,100,81.25,80.84,43.07,0,27.33,0,41.81,0,0.14,26.86,41.75,0.03,22.8,1.75,1,0,38.6,12,0,0.54,5.64
3163409,480,3021,1691,9795,56.36,40.75,10.23,6.13,6.08,78.44,11.86,44.92,15.2,17.74,10.53,67.53,18.57,44.94,4.08,2.72,3.96,12.95,92.49,10.23,11.83,77.65,62.9,45.46,57.73,100,100,86.05,52.12,64.71,0,31.31,0.12,44.1,0.15,0.47,30.73,43.89,0.04,17.05,1.98,1.03,0,36.17,14.31,0.1,1.74,5.81
3163508,506,2615,2009,11230,40.72,30.96,1.24,5.22,5.08,72.17,14.54,44.28,0.2,4.43,0.15,50.97,12.79,21.6,1.24,0,0.95,1.79,96.47,0,9.86,90,30.8,82.07,27.64,100,100,83.94,79.44,35.5,0,19.69,0,39.16,0,0.13,26.83,39.11,0.08,19.28,3.4,0.95,0,6.19,1.33,0,0.39,5.05
3163607,114,580,426,2522,38.5,67.3,1.9,5.23,5.07,81.76,5.21,43.84,10.09,13.15,0.94,35.21,21.6,31.46,1.88,1.88,4.69,0.94,99.06,0.94,7.51,91.55,50.87,63.18,42.33,100,100,81.96,57.52,66.87,0,45.45,0,36.27,0,0,23.87,36.27,0.06,21.53,2.7,1.08,0,42.43,20.56,0,0,5.13
3163706,982,5189,3645,19269,44.39,54.62,31.8,5.13,4.92,68.01,16.58,46.91,76.13,75.25,66.5,94.81,95.28,67.54,28.5,37.04,9.66,70.18,36.1,56.95,25.79,7.71,78.16,27.69,74.85,100,100,86.81,38.6,77.46,0,45.28,2.02,42.79,3.38,4.38,31.3,40.92,0.11,16.15,4.38,0.94,0,43.31,13.74,1.15,1.4,4.76
3163805,267,1439,1098,6088,36.98,61.93,3.64,5.28,5.23,70.79,10.95,45.47,15.03,22.13,11.11,70.31,32.79,35.79,3.01,1.73,2.28,19.03,95.81,9.56,14.57,74.32,62.14,55.34,58.21,100,100,85.13,60.29,73.4,0,35.43,0.18,38.5,0.49,0.92,26.92,38.15,0.05,17.55,2.48,1.06,0,7.47,2.63,0,2.38,5.17
3163904,266,1223,954,4904,34.59,67.09,3.04,4.66,4.61,59.62,11.94,45.08,13.63,31.55,5.87,87.63,22.12,55.56,4.82,5.66,5.35,14.05,90.46,0,37.84,56.29,59.16,53.69,58.99,100,100,88.42,77.86,67.27,0,28.11,0.42,42.36,0.11,0.59,31.1,42.11,0.09,14.53,3.78,1.06,0,11.87,3.65,0.08,4.3,4.61
3164001,662,3675,2412,13958,47.49,41.92,13.39,5.56,5.51,73.3,13.13,45.91,33.25,36.94,24.59,59.12,40.13,46.06,10.45,8.83,4.48,28.9,83.71,21.31,9.7,65.71,63.32,46.1,60.63,100,100,84.11,48.73,65.44,0.03,34.4,0.42,43.1,0.9,1.08,29.82,42.63,0.07,19.31,3.18,0.98,0,41.19,10.82,0.04,3.29,5.39
3164100,428,2136,1689,9525,38.6,33.27,2.9,5.03,4.96,69.64,13.1,43.46,3.14,7.52,0,34.75,16.16,30.79,1.54,0.95,1.95,5.09,95.97,0,8.11,91.89,32.27,73.63,33.34,100,100,82.28,86.36,33.43,0,13.53,0,46.42,0.06,0.13,31.38,46.36,0.06,20.12,2.77,0.95,0,5.42,3.24,0,0,4.85
3164209,504,3132,2002,11648,57.19,72.13,2.15,6.01,5.95,77.97,13.29,42.99,4.55,6.14,1.9,42.96,14.49,22.48,2.3,0.45,3.05,4.05,95.7,0,10.29,87.81,49.35,56.86,40.21,100,100,83.09,65.64,46.76,0,29.24,0.38,40.94,0.12,0.13,26.88,40.89,0.05,20.52,2.34,0.99,0,22.42,6.68,0.07,1.19,5.85
3164308,353,1772,1433,7143,33.57,75.99,2.3,5,4.99,61.7,14.23,43.44,14.58,17.24,4.47,73.41,27.01,51.22,1.54,1.61,7.75,11.72,96.79,0,15.63,79.9,60.66,44.02,56.78,100,100,85.19,60.56,52.61,0,29.7,0,45.8,0.08,1.06,33.17,45.31,0.1,16.78,3.98,1.1,0,1.18,0.59,0,1.24,4.8
3164407,171,868,578,3004,35.12,48.1,6.23,5.11,5.08,68.56,12.21,44.05,34.43,28.89,13.67,78.89,30.28,70.42,4.67,5.36,5.54,18.69,84.08,0,33.39,52.94,60.21,47.55,55.35,100,100,84.39,73.15,67.05,0,24.43,0.6,47.02,0.43,1.01,32.82,46.54,0.06,18.76,2.7,1.1,0,18.74,8.73,0,1.81,5.03
3164506,783,4282,2723,15082,44.55,52.66,1.62,5.52,5.5,82.07,15.83,42.37,5.03,5.21,0.33,30.92,15.98,31.07,0.29,0.15,1.03,3.71,97.72,0,14.21,85.46,38.37,68.44,35.94,100,100,81.95,81.09,46.14,0.06,25.75,0.15,44.58,0.1,0.58,29.57,44.32,0.05,21.55,2.47,0.98,0,7.41,1.11,0,0.05,5.39
3164605,326,1680,1181,6170,51.65,84.84,1.69,5.16,5.04,68.15,15.14,45.22,7.79,10.67,0,93.06,10.25,44.62,1.44,1.1,3.39,14.9,98.81,0,21.51,78.49,61.54,47.52,60.1,100,100,84.28,64.93,71.37,0,17.65,0.13,41.5,0.37,0.17,28.83,41.43,0.06,18.28,2.41,0.98,0,4.36,1.94,0,3.06,5.01
3164704,1646,7946,5925,28538,38.53,50.8,23.39,4.77,4.72,65.66,15.67,45.95,52.84,64.88,33.05,89.6,71.66,72.83,20.89,21.05,9.39,44.84,65.35,27.81,32.89,34.06,73.61,36.68,69.45,100,100,87.73,46.99,72.32,0,45.43,1.45,45.9,1.51,0.48,34.16,45.68,0.11,15.09,4.13,0.99,0,24.87,9.36,0.39,1.39,4.62
3164803,132,821,447,2743,43.85,47.43,0,6.15,6.07,74.33,13.84,47.07,10.74,15.21,11.19,46.09,19.02,43.85,1.34,0,5.59,16.33,98.66,0,14.54,74.27,71.73,36.97,66.11,100,100,84.54,51.55,73.33,0,36.08,0,33.63,0.42,1.56,23.37,33.11,0.07,19.07,3.17,0.97,0,6.31,1.55,0,0.37,5.91
3164902,112,445,460,2496,30.87,87.61,4.78,4.19,3.92,65.21,13.43,45.3,27.39,30.43,21.52,91.74,30.87,33.7,5,6.74,6.3,37.17,84.78,21.52,10.22,68.26,70.82,50.17,67.82,100,100,84.54,51.06,65.36,0,29.81,0.92,43.67,1.31,0,30.81,43.67,0.09,20.18,3.51,0.99,0,5.53,3.49,0,4.3,4.13
3165008,486,2644,1752,9400,36.47,68.26,5.88,5.42,5.31,74.57,16.03,45.78,29.79,26.31,7.42,88.7,43.21,46.97,3.37,1.77,2.63,16.5,91.67,0,29.57,63.01,65.09,57.66,59.91,100,100,85.02,53.4,63.7,0,28.09,0.09,44.41,1.13,1.13,30.95,43.91,0.07,18.24,3.23,1.02,0,4.22,1.03,0,0.94,5.12
3165107,330,1693,1335,6879,43.6,42.62,13.33,5.06,4.97,70.47,11.29,45.22,32.28,33.63,10.94,99.18,38.35,68.76,7.19,6.74,6.44,18.5,92.58,0,32.21,56.85,72.72,42.22,72.59,100,100,86.12,55.93,67.06,0,14.81,0.61,45.35,0.42,0,33.07,45.35,0.1,17.11,3.95,1.06,0,16.75,6.26,0.26,0,4.87
3165206,393,1827,1335,6796,36.85,60.3,3.52,4.75,4.72,64.37,6.69,42.1,5.39,3.75,2.47,65.32,9.14,50.34,1.27,1.5,3.3,6.82,92.81,0,4.64,92.88,45.31,59.8,41.29,100,100,83.51,58.03,45.1,0,15.56,0,48.81,0.21,0.3,34.48,48.67,0.07,18.78,2.72,1.2,0,5.56,1.25,0,1.04,4.69
3165305,261,1660,892,5545,41.14,59.98,5.94,6.24,6.09,77.16,12.82,46.04,36.32,39.13,25.22,76.79,62.56,64.01,12.89,12.89,12.04,33.97,90.7,0,14.13,60.65,67.13,42.38,59.92,100,100,85.84,42.25,66.51,0,42.71,0.54,37.65,1.99,2.47,26.26,36.72,0.07,17.44,2.99,1.04,0,20.27,7.33,0,6.67,5.79
3165404,226,1181,828,4398,50.97,45.05,11.84,5.26,5.28,70.53,7.85,43.81,22.22,21.14,8.45,86.96,19.32,64.61,3.14,4.95,4.11,17.63,91.18,8.45,47.58,43.96,54.55,59.33,54.6,100,100,84.49,66.67,64.25,0,26.32,0.33,50.22,0.53,0.2,34.15,50.12,0.06,19.24,2.75,1.09,0,30.2,10.04,0,1.02,5.22
3165503,204,1242,642,3581,69.31,86.6,5.45,5.9,5.88,81.24,8.48,43.93,15.89,13.55,0,20.09,16.67,38.01,1.25,0,1.25,0.47,98.75,0,21.18,78.82,60.47,65.13,50.26,100,100,86.29,61.43,48.5,0,25.9,0.31,40.89,0.08,2.67,28.2,39.8,0.06,16.62,2.51,0.98,0,3.21,0.32,0.06,7.58,5.87
3165602,105,650,376,2096,40.69,35.11,6.65,6.09,6.14,77.62,5.23,46.18,20.21,29.79,17.29,82.18,19.41,51.6,7.45,4.52,3.72,21.28,94.41,16.49,16.49,66.22,66.84,45.03,65.67,100,100,87.55,46.67,63.85,0,10.74,0.39,44.15,0.47,1.21,31.49,43.61,0.08,15.55,3.53,1.07,0,10.02,4.41,0,3.4,6.05
3165701,348,2185,1189,6754,50.38,53.15,6.14,6.04,6.19,79.39,13.83,44.82,1.51,24.89,4.96,54.92,22.46,39.28,7.57,8.75,2.86,19.18,92.68,0,41.63,53.41,69.25,40.01,64.37,100,100,84.65,50.19,69.85,0,40.27,1.2,40.63,0.26,2.42,27.48,39.65,0.05,18.6,2.41,1.01,0,13.89,4.41,0,1.51,6
3165800,115,662,456,2424,48.68,41.23,3.51,5.67,5.76,70.35,6.59,44.23,24.34,22.81,1.54,52.41,18.2,52.85,4.61,4.61,7.24,19.74,91.45,0,47.15,51.32,60.86,47.09,57.3,100,100,88.2,54.31,70.98,0,26.52,0.8,41.19,0,0,29.13,41.19,0.04,15.97,1.57,1.12,0,14.81,3.74,0.33,4.89,5.72
3165909,254,1077,1082,5613,35.77,73.66,2.13,4.32,4.33,67.81,19.8,44.11,2.13,4.34,2.22,80.13,10.44,13.86,0.65,0,0.37,2.87,97.97,0,4.16,93.62,24.95,78,22.75,100,100,81.2,89.51,37.1,0.11,11.49,0.25,44.54,0,0,30.29,44.54,0.05,21.81,2.21,0.99,0,4.4,1.47,0,1.03,4.29
3166006,198,1116,814,4739,46.93,88.21,1.6,5.59,5.44,71.77,11.24,46.81,14.25,17.08,3.81,82.68,22.85,37.22,2.21,1.72,0.49,15.6,98.77,1.23,34.28,61.92,67.26,40.77,59.59,100,100,86.05,54.98,67.14,0,26.07,0.94,46.66,0.12,0,32.98,46.66,0.09,16.86,4.06,1.05,0,6.33,0.98,0,5.01,5.35
